iteration,model,Class,Precision,Recall,F1-score,Model,AUC,Accuracy
iter28,lstm,MacroAUC,0.5886418785674498,,,,,
iter28,lstm,MicroAUC,0.509137059341488,,,,,
iter28,tabular_rf,0,0.7062120504437179,0.6398645789250952,0.6714031971580817,,,
iter28,tabular_rf,1,0.4159592529711375,0.4180887372013652,0.4170212765957446,,,
iter28,tabular_rf,2,0.2359882005899705,0.3463203463203463,0.2807017543859649,,,
iter28,tabular_rf,Accuracy,0.5409056792594445,,,,,
iter28,tabular_rf,MacroAUC,0.6634416046416076,,,,,
iter28,tabular_xgb,0,0.7982456140350878,0.0385103681760473,0.0734759790068631,,,
iter28,tabular_xgb,1,0.2983392645314353,0.4291808873720136,0.3519944016794961,,,
iter28,tabular_xgb,2,0.1524806554392353,0.7251082251082251,0.2519744264761188,,,
iter28,tabular_xgb,Accuracy,0.232424318238679,,,,,
iter28,tabular_xgb,MacroAUC,0.5758941086685238,,,,,
iter28,tfidf,0,0.8130081300813008,0.6603081438004402,0.728744939271255,,,
iter28,tfidf,1,0.5258964143426295,0.631578947368421,0.5739130434782609,,,
iter28,tfidf,2,0.273972602739726,0.3896103896103896,0.3217158176943699,,,
iter28,tfidf,Accuracy,0.6161879895561357,,,,,
iter28,tfidf,MacroAUC,0.772308533735519,,,,,
iter28,transformer,0,0.7407407407407407,0.1699029126213592,0.2764067127344521,,,
iter28,transformer,1,0.0,0.0,0.0,,,
iter28,transformer,2,0.1190792386011509,0.950530035335689,0.2116443745082612,,,
iter28,transformer,Accuracy,0.2081911262798634,,,,,
iter28,transformer,MacroAUC,0.5600432894859637,,,,,
iter28,transformer,MicroAUC,0.5117157688154438,,,,,
iter29,clinicalbert_transformer,0,0.6344,0.6521,0.6431,,,
iter29,clinicalbert_transformer,1,0.3171,0.3186,0.3179,,,
iter29,clinicalbert_transformer,2,0.1747,0.1476,0.16,,,
iter29,clinicalbert_transformer,Accuracy,0.5009,,,,,
iter29,clinicalbert_transformer,MacroAUC,0.5622,,,,,
iter29,clinicalbert_transformer,MicroAUC,0.6591,,,,,
iter29,gru,0,0.7955357142857142,0.5406553398058253,0.6437861271676301,,,
iter29,gru,1,0.4121457489878543,0.7209631728045326,0.5244719216898506,,,
iter29,gru,2,0.2836879432624113,0.2826855123674912,0.2831858407079646,,,
iter29,gru,Accuracy,0.5612438376943496,,,,,
iter29,gru,MacroAUC,0.7079580615254218,,,,,
iter29,gru,MicroAUC,0.7401949216317079,,,,,
iter29,lstm,0,0.6551932367149759,0.658373786407767,0.6567796610169492,,,
iter29,lstm,1,0.3957446808510638,0.131728045325779,0.1976620616365568,,,
iter29,lstm,2,0.131367292225201,0.3462897526501767,0.1904761904761904,,,
iter29,lstm,Accuracy,0.4838832006067501,,,,,
iter29,lstm,MacroAUC,0.618527677963037,,,,,
iter29,lstm,MicroAUC,0.6220492440861927,,,,,
iter29,tabular_rf,0,0.688733552631579,0.6675966520526107,0.678000404776361,,,
iter29,tabular_rf,1,0.3939670932358318,0.3865470852017937,0.3902218198279764,,,
iter29,tabular_rf,2,0.2547770700636942,0.3018867924528302,0.2763385146804836,,,
iter29,tabular_rf,Accuracy,0.5454983148772268,,,,,
iter29,tabular_rf,MacroAUC,0.659455671133908,,,,,
iter29,tabular_xgb,0,0.7745098039215687,0.0314866480669589,0.0605132133282267,,,
iter29,tabular_xgb,1,0.2944312796208531,0.4457399103139013,0.3546200499464859,,,
iter29,tabular_xgb,2,0.1717428087986463,0.7660377358490567,0.2805805114029026,,,
iter29,tabular_xgb,Accuracy,0.2363986519017814,,,,,
iter29,tabular_xgb,MacroAUC,0.5857610086931769,,,,,
iter29,tfidf,0,0.8188908145580589,0.6923076923076923,0.7502977371973005,,,
iter29,tfidf,1,0.5406824146981627,0.6710097719869706,0.5988372093023255,,,
iter29,tfidf,2,0.3393782383419689,0.4055727554179567,0.3695345557122708,,,
iter29,tfidf,Accuracy,0.6463944396177237,,,,,
iter29,tfidf,MacroAUC,0.7919528877469109,,,,,
iter29,transformer,0,0.7472527472527473,0.1650485436893204,0.2703777335984095,,,
iter29,transformer,1,0.3333333333333333,0.0042492917847025,0.0083916083916083,,,
iter29,transformer,2,0.1192579505300353,0.9540636042402828,0.2120141342756183,,,
iter29,transformer,Accuracy,0.2066742510428517,,,,,
iter29,transformer,MacroAUC,0.5633823804699282,,,,,
iter29,transformer,MicroAUC,0.3873777659280888,,,,,
iter3,clinicalbert_transformer,0,0.7296,0.4816,0.5802,,,
iter3,clinicalbert_transformer,1,0.3716,0.7326,0.4931,,,
iter3,clinicalbert_transformer,2,0.1707,0.0792,0.1082,,,
iter3,clinicalbert_transformer,Accuracy,0.5044,,,,,
iter3,clinicalbert_transformer,MacroAUC,0.6197,,,,,
iter3,clinicalbert_transformer,MicroAUC,0.5936,,,,,
iter3,gru,0,0.7439846005774784,0.4690533980582524,0.5753628582061779,,,
iter3,gru,1,0.378535170413343,0.7393767705382436,0.5007194244604316,,,
iter3,gru,2,0.1552511415525114,0.1201413427561837,0.1354581673306772,,,
iter3,gru,Accuracy,0.5039817974971559,,,,,
iter3,gru,MacroAUC,0.6518033975676664,,,,,
iter3,gru,MicroAUC,0.6945985694951903,,,,,
iter3,lstm,0,0.6646525679758308,0.6674757281553398,0.6660611565243718,,,
iter3,lstm,1,0.4049844236760124,0.1841359773371104,0.2531645569620253,,,
iter3,lstm,2,0.1361573373676248,0.3180212014134275,0.1906779661016949,,,
iter3,lstm,Accuracy,0.5005688282138794,,,,,
iter3,lstm,MacroAUC,0.5675421322238704,,,,,
iter3,lstm,MicroAUC,0.6063664179813854,,,,,
iter3,tabular_rf,0,0.689757545769421,0.5906779661016949,0.6363843871262269,,,
iter3,tabular_rf,1,0.3834281072298944,0.4310502283105022,0.4058469475494411,,,
iter3,tabular_rf,2,0.1878787878787878,0.2713347921225383,0.2220232766338406,,,
iter3,tabular_rf,Accuracy,0.5086912065439673,,,,,
iter3,tabular_rf,MacroAUC,0.646195085916225,,,,,
iter3,tabular_xgb,0,0.6132075471698113,0.0275423728813559,0.0527169505271695,,,
iter3,tabular_xgb,1,0.2808283652337621,0.817351598173516,0.4180289584306398,,,
iter3,tabular_xgb,2,0.1567043618739903,0.212253829321663,0.1802973977695167,,,
iter3,tabular_xgb,Accuracy,0.2701942740286298,,,,,
iter3,tabular_xgb,MacroAUC,0.5446352613345197,,,,,
iter3,tfidf,0,0.8216503992901508,0.6849112426035503,0.7470754336425979,,,
iter3,tfidf,1,0.5684647302904564,0.6534181240063593,0.6079881656804734,,,
iter3,tfidf,2,0.2821100917431192,0.4032786885245901,0.3319838056680162,,,
iter3,tfidf,Accuracy,0.6386701662292213,,,,,
iter3,tfidf,MacroAUC,0.7782502177005539,,,,,
iter3,transformer,0,0.712082262210797,0.1680825242718446,0.2719685812469317,,,
iter3,transformer,1,0.2723577235772357,0.8541076487252125,0.413013698630137,,,
iter3,transformer,2,0.2352941176470588,0.0282685512367491,0.0504731861198738,,,
iter3,transformer,Accuracy,0.3367463026166097,,,,,
iter3,transformer,MacroAUC,0.5482999608743188,,,,,
iter3,transformer,MicroAUC,0.621353326519762,,,,,
iter30,clinicalbert_transformer,0,0.6355,0.7846,0.7022,,,
iter30,clinicalbert_transformer,1,0.3573,0.1984,0.2551,,,
iter30,clinicalbert_transformer,2,0.2162,0.1771,0.1947,,,
iter30,clinicalbert_transformer,Accuracy,0.5526,,,,,
iter30,clinicalbert_transformer,MacroAUC,0.5805,,,,,
iter30,clinicalbert_transformer,MicroAUC,0.7148,,,,,
iter30,gru,0,0.6774774774774774,0.4563106796116505,0.5453226976069616,,,
iter30,gru,1,0.2983521248915872,0.4872521246458923,0.3700914470145239,,,
iter30,gru,2,0.160427807486631,0.2120141342756183,0.182648401826484,,,
iter30,gru,Accuracy,0.4383769434963974,,,,,
iter30,gru,MacroAUC,0.5743185348133022,,,,,
iter30,gru,MicroAUC,0.5672969220001411,,,,,
iter30,lstm,0,0.6578947368421053,0.6067961165048543,0.6313131313131313,,,
iter30,lstm,1,0.3209606986899563,0.2082152974504249,0.2525773195876288,,,
iter30,lstm,2,0.1456752655538695,0.3392226148409894,0.2038216560509554,,,
iter30,lstm,Accuracy,0.4713689799014031,,,,,
iter30,lstm,MacroAUC,0.568507726931217,,,,,
iter30,lstm,MicroAUC,0.5766463841407443,,,,,
iter30,tabular_rf,0,0.6903195488721805,0.6143872856545378,0.6501438371321089,,,
iter30,tabular_rf,1,0.4175467099918765,0.4378194207836456,0.4274428274428274,,,
iter30,tabular_rf,2,0.2087087087087087,0.3021739130434782,0.2468916518650089,,,
iter30,tabular_rf,Accuracy,0.5272049689440994,,,,,
iter30,tabular_rf,MacroAUC,0.6442601766602931,,,,,
iter30,tabular_xgb,0,0.875,0.0380593893768297,0.0729458917835671,,,
iter30,tabular_xgb,1,0.3026404874746107,0.7614991482112436,0.4331395348837209,,,
iter30,tabular_xgb,2,0.1354705274043433,0.2847826086956522,0.1836019621583742,,,
iter30,tabular_xgb,Accuracy,0.2772670807453416,,,,,
iter30,tabular_xgb,MacroAUC,0.5532742003804788,,,,,
iter30,tfidf,0,0.8228520814880426,0.6815847395451211,0.7455858747993579,,,
iter30,tfidf,1,0.5382513661202186,0.6375404530744336,0.5837037037037037,,,
iter30,tfidf,2,0.2897196261682243,0.4025974025974026,0.3369565217391304,,,
iter30,tfidf,Accuracy,0.6321537789427698,,,,,
iter30,tfidf,MacroAUC,0.7757118038023645,,,,,
iter30,transformer,0,0.6257131989349562,0.9981796116504854,0.7692307692307693,,,
iter30,transformer,1,0.375,0.0042492917847025,0.0084033613445378,,,
iter30,transformer,2,0.0,0.0,0.0,,,
iter30,transformer,Accuracy,0.6249525976488434,,,,,
iter30,transformer,MacroAUC,0.5657613019508448,,,,,
iter30,transformer,MicroAUC,0.7509333427670664,,,,,
iter4,clinicalbert_transformer,0,0.6429,0.7637,0.6981,,,
iter4,clinicalbert_transformer,1,0.3198,0.126,0.1808,,,
iter4,clinicalbert_transformer,2,0.174,0.2491,0.2049,,,
iter4,clinicalbert_transformer,Accuracy,0.5298,,,,,
iter4,clinicalbert_transformer,MacroAUC,0.5678,,,,,
iter4,clinicalbert_transformer,MicroAUC,0.6885,,,,,
iter4,gru,0,0.7142857142857143,0.2942961165048544,0.4168457241082939,,,
iter4,gru,1,0.2922535211267605,0.7053824362606232,0.4132780082987551,,,
iter4,gru,2,0.1496062992125984,0.1342756183745583,0.1415270018621973,,,
iter4,gru,Accuracy,0.3871824042472506,,,,,
iter4,gru,MacroAUC,0.58610632297305,,,,,
iter4,gru,MicroAUC,0.5921019953351916,,,,,
iter4,lstm,0,0.6888111888111889,0.5976941747572816,0.6400259909031839,,,
iter4,lstm,1,0.34375,0.3271954674220963,0.3352685050798258,,,
iter4,lstm,2,0.1532710280373831,0.2897526501766784,0.2004889975550122,,,
iter4,lstm,Accuracy,0.4922260144103147,,,,,
iter4,lstm,MacroAUC,0.6042850566237733,,,,,
iter4,lstm,MicroAUC,0.6662732109737899,,,,,
iter4,tabular_rf,0,0.6685934489402697,0.5822147651006712,0.6224215246636772,,,
iter4,tabular_rf,1,0.3807565789473684,0.4082892416225749,0.3940425531914893,,,
iter4,tabular_rf,2,0.1732605729877216,0.2504930966469428,0.2048387096774193,,,
iter4,tabular_rf,Accuracy,0.4914285714285714,,,,,
iter4,tabular_rf,MacroAUC,0.6107313350191478,,,,,
iter4,tabular_xgb,0,0.7291666666666666,0.0293624161073825,0.0564516129032258,,,
iter4,tabular_xgb,1,0.3004307250538406,0.7380952380952381,0.4270408163265306,,,
iter4,tabular_xgb,2,0.1539807524059492,0.3471400394477317,0.2133333333333333,,,
iter4,tabular_xgb,Accuracy,0.2690683229813664,,,,,
iter4,tabular_xgb,MacroAUC,0.5603797972185198,,,,,
iter4,tfidf,0,0.8001707941929974,0.6814545454545454,0.7360565593087196,,,
iter4,tfidf,1,0.5131034482758621,0.6128500823723229,0.5585585585585585,,,
iter4,tfidf,2,0.3061728395061728,0.3887147335423197,0.3425414364640884,,,
iter4,tfidf,Accuracy,0.6227727075184702,,,,,
iter4,tfidf,MacroAUC,0.7661693801480843,,,,,
iter4,transformer,0,0.6249525976488434,1.0,0.7691948658109685,,,
iter4,transformer,1,0.0,0.0,0.0,,,
iter4,transformer,2,0.0,0.0,0.0,,,
iter4,transformer,Accuracy,0.6249525976488434,,,,,
iter4,transformer,MacroAUC,0.5491517164626685,,,,,
iter4,transformer,MicroAUC,0.7047575926091304,,,,,
iter5,clinicalbert_transformer,0,0.7032,0.5789,0.635,,,
iter5,clinicalbert_transformer,1,0.36,0.5161,0.4241,,,
iter5,clinicalbert_transformer,2,0.2033,0.1852,0.1938,,,
iter5,clinicalbert_transformer,Accuracy,0.5152,,,,,
iter5,clinicalbert_transformer,MacroAUC,0.6105,,,,,
iter5,clinicalbert_transformer,MicroAUC,0.6496,,,,,
iter5,gru,0,0.669606512890095,0.5989077669902912,0.6322869955156951,,,
iter5,gru,1,0.3605263157894737,0.1940509915014164,0.2523020257826888,,,
iter5,gru,2,0.1545338441890166,0.4275618374558304,0.2270168855534709,,,
iter5,gru,Accuracy,0.472127417519909,,,,,
iter5,gru,MacroAUC,0.6045432907690711,,,,,
iter5,gru,MicroAUC,0.6292804664635826,,,,,
iter5,lstm,0,0.6642670157068062,0.6158980582524272,0.639168765743073,,,
iter5,lstm,1,0.3319919517102616,0.2337110481586402,0.2743142144638404,,,
iter5,lstm,2,0.1552287581699346,0.3356890459363957,0.2122905027932961,,,
iter5,lstm,Accuracy,0.4835039817974971,,,,,
iter5,lstm,MacroAUC,0.6056143132691126,,,,,
iter5,lstm,MicroAUC,0.6108309752596038,,,,,
iter5,tabular_rf,0,0.672436174816097,0.6434782608695652,0.6576385950063479,,,
iter5,tabular_rf,1,0.3788018433179723,0.3760292772186642,0.3774104683195592,,,
iter5,tabular_rf,2,0.2225913621262458,0.273469387755102,0.2454212454212454,,,
iter5,tabular_rf,Accuracy,0.5250125062531266,,,,,
iter5,tabular_rf,MacroAUC,0.6328557554746052,,,,,
iter5,tabular_xgb,0,0.7730496453900709,0.0451345755693581,0.0852895148669796,,,
iter5,tabular_xgb,1,0.2898474487112046,0.5041171088746569,0.3680694722778891,,,
iter5,tabular_xgb,2,0.1733128834355828,0.6918367346938775,0.2771872444807849,,,
iter5,tabular_xgb,Accuracy,0.2498749374687343,,,,,
iter5,tabular_xgb,MacroAUC,0.5995129652894687,,,,,
iter5,tfidf,0,0.8176211453744493,0.6863905325443787,0.746280659429031,,,
iter5,tfidf,1,0.5482014388489208,0.6205211726384365,0.5821237585943468,,,
iter5,tfidf,2,0.2953020134228188,0.4244372990353697,0.3482849604221636,,,
iter5,tfidf,Accuracy,0.6328502415458938,,,,,
iter5,tfidf,MacroAUC,0.7858885249469014,,,,,
iter5,transformer,0,0.7080103359173127,0.1662621359223301,0.2692874692874692,,,
iter5,transformer,1,0.2702222222222222,0.8611898016997167,0.4113667117726657,,,
iter5,transformer,2,0.0,0.0,0.0,,,
iter5,transformer,Accuracy,0.3344709897610921,,,,,
iter5,transformer,MacroAUC,0.562732557039635,,,,,
iter5,transformer,MicroAUC,0.4614665442582288,,,,,
iter6,clinicalbert_transformer,0,0.7299,0.5584,0.6327,,,
iter6,clinicalbert_transformer,1,0.3578,0.6602,0.4641,,,
iter6,clinicalbert_transformer,2,0.2029,0.0519,0.0826,,,
iter6,clinicalbert_transformer,Accuracy,0.526,,,,,
iter6,clinicalbert_transformer,MacroAUC,0.6352,,,,,
iter6,clinicalbert_transformer,MicroAUC,0.6198,,,,,
iter6,gru,0,0.8366013071895425,0.3883495145631068,0.5304600082884376,,,
iter6,gru,1,0.4249263984298331,0.613314447592068,0.5020289855072464,,,
iter6,gru,2,0.1500586166471277,0.4522968197879858,0.2253521126760563,,,
iter6,gru,Accuracy,0.4554417899127796,,,,,
iter6,gru,MacroAUC,0.6825336457584353,,,,,
iter6,gru,MicroAUC,0.6267349404330227,,,,,
iter6,lstm,0,0.6614525139664804,0.7184466019417476,0.6887725421756835,,,
iter6,lstm,1,0.3280757097791798,0.1473087818696883,0.2033235581622678,,,
iter6,lstm,2,0.1811320754716981,0.3392226148409894,0.2361623616236162,,,
iter6,lstm,Accuracy,0.5248388320060675,,,,,
iter6,lstm,MacroAUC,0.6196424686934989,,,,,
iter6,lstm,MicroAUC,0.6786017769644058,,,,,
iter6,tabular_rf,0,0.7045454545454546,0.5893536121673004,0.6418219461697723,,,
iter6,tabular_rf,1,0.4107424960505529,0.4553415061295972,0.4318936877076412,,,
iter6,tabular_rf,2,0.2363636363636363,0.358974358974359,0.2850430696945967,,,
iter6,tabular_rf,Accuracy,0.5221613545816733,,,,,
iter6,tabular_rf,MacroAUC,0.6595466405363682,,,,,
iter6,tabular_xgb,0,0.6985294117647058,0.0401351922264469,0.0759089093088294,,,
iter6,tabular_xgb,1,0.2678421494542401,0.5586690017513135,0.3620885357548241,,,
iter6,tabular_xgb,2,0.1461949265687583,0.4319526627218935,0.2184538653366583,,,
iter6,tabular_xgb,Accuracy,0.2370517928286852,,,,,
iter6,tabular_xgb,MacroAUC,0.5442867492636607,,,,,
iter6,tfidf,0,0.8250676284941388,0.6792873051224945,0.745114006514658,,,
iter6,tfidf,1,0.5321477428180574,0.6472545757071547,0.5840840840840841,,,
iter6,tfidf,2,0.3604651162790697,0.4813664596273292,0.4122340425531915,,,
iter6,tfidf,Accuracy,0.6427312775330396,,,,,
iter6,tfidf,MacroAUC,0.795686639810253,,,,,
iter6,transformer,0,0.7291139240506329,0.174757281553398,0.2819383259911894,,,
iter6,transformer,1,0.2729705619982159,0.8668555240793201,0.4151967435549525,,,
iter6,transformer,2,0.0,0.0,0.0,,,
iter6,transformer,Accuracy,0.3412969283276451,,,,,
iter6,transformer,MacroAUC,0.5648865868713558,,,,,
iter6,transformer,MicroAUC,0.452999193674682,,,,,
iter7,clinicalbert_transformer,0,0.7439,0.5022,0.5996,,,
iter7,clinicalbert_transformer,1,0.3508,0.7168,0.471,,,
iter7,clinicalbert_transformer,2,0.2436,0.0704,0.1092,,,
iter7,clinicalbert_transformer,Accuracy,0.5092,,,,,
iter7,clinicalbert_transformer,MacroAUC,0.6274,,,,,
iter7,clinicalbert_transformer,MicroAUC,0.6224,,,,,
iter7,gru,0,0.750965250965251,0.4720873786407767,0.5797317436661699,,,
iter7,gru,1,0.3948030176026823,0.6671388101983002,0.4960505529225908,,,
iter7,gru,2,0.1470588235294117,0.2120141342756183,0.1736613603473227,,,
iter7,gru,Accuracy,0.4963974213120971,,,,,
iter7,gru,MacroAUC,0.6428682877238993,,,,,
iter7,gru,MicroAUC,0.6483993788116919,,,,,
iter7,lstm,0,0.6850558659217877,0.5952669902912622,0.637012987012987,,,
iter7,lstm,1,0.3302752293577982,0.3059490084985836,0.3176470588235294,,,
iter7,lstm,2,0.1397459165154265,0.2720848056537102,0.184652278177458,,,
iter7,lstm,Accuracy,0.4831247629882442,,,,,
iter7,lstm,MacroAUC,0.5962746211665078,,,,,
iter7,lstm,MicroAUC,0.6143347226518453,,,,,
iter7,tabular_rf,0,0.6812985825331505,0.6157024793388429,0.6468417625352724,,,
iter7,tabular_rf,1,0.4022108843537414,0.4084628670120898,0.4053127677806341,,,
iter7,tabular_rf,2,0.2293706293706293,0.328,0.2699588477366255,,,
iter7,tabular_rf,Accuracy,0.5215792054928887,,,,,
iter7,tabular_rf,MacroAUC,0.648420822967,,,,,
iter7,tabular_xgb,0,0.759493670886076,0.024793388429752,0.0480192076830732,,,
iter7,tabular_xgb,1,0.3105022831050228,0.4697754749568221,0.3738831615120275,,,
iter7,tabular_xgb,2,0.153093012906097,0.688,0.2504550418638515,,,
iter7,tabular_xgb,Accuracy,0.2324668955370279,,,,,
iter7,tabular_xgb,MacroAUC,0.5741662542413216,,,,,
iter7,tfidf,0,0.8223214285714285,0.6732456140350878,0.7403536977491961,,,
iter7,tfidf,1,0.5315436241610738,0.6513157894736842,0.5853658536585366,,,
iter7,tfidf,2,0.316546762589928,0.4313725490196078,0.3651452282157676,,,
iter7,tfidf,Accuracy,0.6349693251533742,,,,,
iter7,tfidf,MacroAUC,0.7794722894224492,,,,,
iter7,transformer,0,0.7010050251256281,0.1692961165048543,0.2727272727272727,,,
iter7,transformer,1,0.2697632871817775,0.8555240793201133,0.4101867572156197,,,
iter7,transformer,2,0.0,0.0,0.0,,,
iter7,transformer,Accuracy,0.3348502085703451,,,,,
iter7,transformer,MacroAUC,0.5441860315037149,,,,,
iter7,transformer,MicroAUC,0.5571651143430274,,,,,
iter8,clinicalbert_transformer,0,0.7191,0.5206,0.604,,,
iter8,clinicalbert_transformer,1,0.3552,0.6377,0.4562,,,
iter8,clinicalbert_transformer,2,0.2264,0.1358,0.1698,,,
iter8,clinicalbert_transformer,Accuracy,0.5079,,,,,
iter8,clinicalbert_transformer,MacroAUC,0.6119,,,,,
iter8,clinicalbert_transformer,MicroAUC,0.6405,,,,,
iter8,gru,0,0.7192982456140351,0.1492718446601941,0.2472361809045226,,,
iter8,gru,1,0.3284403669724771,0.2535410764872521,0.2861710631494804,,,
iter8,gru,2,0.1114285714285714,0.6890459363957597,0.1918347270044269,,,
iter8,gru,Accuracy,0.2351156617368221,,,,,
iter8,gru,MacroAUC,0.5462767736160911,,,,,
iter8,gru,MicroAUC,0.5171691064227184,,,,,
iter8,lstm,0,0.6623376623376623,0.5879854368932039,0.6229508196721312,,,
iter8,lstm,1,0.319290465631929,0.2039660056657223,0.2489196197061365,,,
iter8,lstm,2,0.1383125864453665,0.3533568904593639,0.1988071570576541,,,
iter8,lstm,Accuracy,0.4599924156238149,,,,,
iter8,lstm,MacroAUC,0.5774773436494044,,,,,
iter8,lstm,MicroAUC,0.5505922399780608,,,,,
iter8,tabular_rf,0,0.701067615658363,0.568659793814433,0.6279599271402551,,,
iter8,tabular_rf,1,0.3729198184568835,0.43978590544157,0.4036021285304953,,,
iter8,tabular_rf,2,0.2122052704576976,0.3297413793103448,0.2582278481012658,,,
iter8,tabular_rf,Accuracy,0.5049875311720698,,,,,
iter8,tabular_rf,MacroAUC,0.6373611723690743,,,,,
iter8,tabular_xgb,0,0.6875,0.0181443298969072,0.0353555644837284,,,
iter8,tabular_xgb,1,0.2928311057108141,0.8599464763603925,0.4368910038522547,,,
iter8,tabular_xgb,2,0.1620795107033639,0.2284482758620689,0.1896243291592128,,,
iter8,tabular_xgb,Accuracy,0.2778054862842892,,,,,
iter8,tabular_xgb,MacroAUC,0.5666546254234278,,,,,
iter8,tfidf,0,0.8370635631154879,0.6785195936139332,0.749498997995992,,,
iter8,tfidf,1,0.5203145478374837,0.6465798045602605,0.5766158315177923,,,
iter8,tfidf,2,0.3179611650485437,0.4366666666666666,0.3679775280898876,,,
iter8,tfidf,Accuracy,0.6383071553228621,,,,,
iter8,tfidf,MacroAUC,0.780058723893383,,,,,
iter8,transformer,0,0.68,0.1547330097087378,0.2521008403361344,,,
iter8,transformer,1,0.2692307692307692,0.8626062322946175,0.410377358490566,,,
iter8,transformer,2,0.0,0.0,0.0,,,
iter8,transformer,Accuracy,0.3276450511945392,,,,,
iter8,transformer,MacroAUC,0.5486302857878508,,,,,
iter8,transformer,MicroAUC,0.4370032280336031,,,,,
iter9,clinicalbert_transformer,0,0.7135,0.4905,0.5813,,,
iter9,clinicalbert_transformer,1,0.3457,0.6385,0.4485,,,
iter9,clinicalbert_transformer,2,0.1524,0.0929,0.1155,,,
iter9,clinicalbert_transformer,Accuracy,0.4843,,,,,
iter9,clinicalbert_transformer,MacroAUC,0.6094,,,,,
iter9,clinicalbert_transformer,MicroAUC,0.593,,,,,
iter9,gru,0,0.8174019607843137,0.4047330097087379,0.5413961038961039,,,
iter9,gru,1,0.3892554194156456,0.5849858356940509,0.4674589700056593,,,
iter9,gru,2,0.1592105263157894,0.4275618374558304,0.2320230105465004,,,
iter9,gru,Accuracy,0.4554417899127796,,,,,
iter9,gru,MacroAUC,0.6715301859497188,,,,,
iter9,gru,MicroAUC,0.628845594381982,,,,,
iter9,lstm,0,0.6672794117647058,0.6608009708737864,0.6640243902439025,,,
iter9,lstm,1,0.3542713567839196,0.1997167138810198,0.2554347826086957,,,
iter9,lstm,2,0.1532125205930807,0.3286219081272085,0.2089887640449438,,,
iter9,lstm,Accuracy,0.5017064846416383,,,,,
iter9,lstm,MacroAUC,0.5768638075472975,,,,,
iter9,lstm,MicroAUC,0.6036332958428732,,,,,
iter9,tabular_rf,0,0.6799820466786356,0.6474358974358975,0.6633099824868651,,,
iter9,tabular_rf,1,0.3846838824577026,0.3881401617250674,0.3864042933810375,,,
iter9,tabular_rf,2,0.2162629757785467,0.2626050420168067,0.2371916508538899,,,
iter9,tabular_rf,Accuracy,0.5273606515652838,,,,,
iter9,tabular_rf,MacroAUC,0.6472411494063709,,,,,
iter9,tabular_xgb,0,0.8606060606060606,0.0606837606837606,0.1133732534930139,,,
iter9,tabular_xgb,1,0.3163191948238677,0.7906558849955077,0.4518613607188703,,,
iter9,tabular_xgb,2,0.1507128309572301,0.3109243697478991,0.2030178326474623,,,
iter9,tabular_xgb,Accuracy,0.2977856961058793,,,,,
iter9,tabular_xgb,MacroAUC,0.5861963216247891,,,,,
iter9,tfidf,0,0.8114682884448305,0.6985789080029918,0.7508038585209004,,,
iter9,tfidf,1,0.5527859237536656,0.6190476190476191,0.5840433772269559,,,
iter9,tfidf,2,0.3116279069767442,0.4227129337539432,0.358768406961178,,,
iter9,tfidf,Accuracy,0.6385329209014582,,,,,
iter9,tfidf,MacroAUC,0.78216765887236,,,,,
iter9,transformer,0,0.7378640776699029,0.1844660194174757,0.2951456310679611,,,
iter9,transformer,1,0.2722704431247145,0.8441926345609065,0.4117443868739205,,,
iter9,transformer,2,0.0833333333333333,0.0106007067137809,0.018808777429467,,,
iter9,transformer,Accuracy,0.3424345847554039,,,,,
iter9,transformer,MacroAUC,0.5494556054834714,,,,,
iter9,transformer,MicroAUC,0.4557881847958999,,,,,
